"state","Area","latitude","longitude","year","trips","night"
"VIC","Gippsland",-37.75,148,"2017",1263,3438
"VIC","Gippsland",-37.75,148,"2018",1314,3176
"VIC","Gippsland",-37.75,148,"2019",1432,3727
"VIC","Gippsland",-37.75,148,"2020",1277,3393
"VIC","Gippsland",-37.75,148,"2021",1258,3912
"VIC","Gippsland",-37.75,148,"2022",1277,3288
"VIC","Gippsland",-37.75,148,"2023",1545,4121
"VIC","Gippsland",-37.75,148,"2024",1498,3967
"VIC","Goulburn",-34.7511,149.72,"2001",497,1197
"VIC","Goulburn",-34.7511,149.72,"2002",541,1123
"VIC","Goulburn",-34.7511,149.72,"2003",425,853
"VIC","Goulburn",-34.7511,149.72,"2004",588,1479
"VIC","Goulburn",-34.7511,149.72,"2005",494,1135
"VIC","Goulburn",-34.7511,149.72,"2006",503,1313
"VIC","Goulburn",-34.7511,149.72,"2007",474,1199
"VIC","Goulburn",-34.7511,149.72,"2008",491,1077
"VIC","Goulburn",-34.7511,149.72,"2009",394,1044
"VIC","Goulburn",-34.7511,149.72,"2010",400,1026
"VIC","Goulburn",-34.7511,149.72,"2011",468,1194
"VIC","Goulburn",-34.7511,149.72,"2012",438,1048
"VIC","Goulburn",-34.7511,149.72,"2013",470,1061
"VIC","Goulburn",-34.7511,149.72,"2014",467,1140
"VIC","Goulburn",-34.7511,149.72,"2015",516,1127
"VIC","Goulburn",-34.7511,149.72,"2016",487,1119
"VIC","Goulburn",-34.7511,149.72,"2017",631,1430
"VIC","Goulburn",-34.7511,149.72,"2018",730,2008
"VIC","Goulburn",-34.7511,149.72,"2019",663,1859
"VIC","Goulburn",-34.7511,149.72,"2020",620,1567
"VIC","Goulburn",-34.7511,149.72,"2021",642,1684
"VIC","Goulburn",-34.7511,149.72,"2022",571,1529
"VIC","Goulburn",-34.7511,149.72,"2023",726,1678
"VIC","Goulburn",-34.7511,149.72,"2024",762,1627
"VIC","High Country",-36.5,147,"2001",1462,4090
"VIC","High Country",-36.5,147,"2002",1570,4405
"VIC","High Country",-36.5,147,"2003",1411,3651
"VIC","High Country",-36.5,147,"2004",1444,4105
"VIC","High Country",-36.5,147,"2005",1451,4093
"VIC","High Country",-36.5,147,"2006",1506,4606
"VIC","High Country",-36.5,147,"2007",1265,3861
"VIC","High Country",-36.5,147,"2008",1242,3379
"VIC","High Country",-36.5,147,"2009",1322,3986
"VIC","High Country",-36.5,147,"2010",1257,3550
"VIC","High Country",-36.5,147,"2011",1299,4216
"VIC","High Country",-36.5,147,"2012",1467,4370
"VIC","High Country",-36.5,147,"2013",1378,4201
"VIC","High Country",-36.5,147,"2014",1300,3788
"VIC","High Country",-36.5,147,"2015",1606,4857
"VIC","High Country",-36.5,147,"2016",1715,4953
"VIC","High Country",-36.5,147,"2017",1882,5178
"VIC","High Country",-36.5,147,"2018",1992,5581
"VIC","High Country",-36.5,147,"2019",2411,6806
"VIC","High Country",-36.5,147,"2020",1699,4924
"VIC","High Country",-36.5,147,"2021",1631,4908
"VIC","High Country",-36.5,147,"2022",1934,6045
"VIC","High Country",-36.5,147,"2023",2618,7536
"VIC","High Country",-36.5,147,"2024",2472,7133
"VIC","Lakes",-37.86,147.97,"2001",715,2201
"VIC","Lakes",-37.86,147.97,"2002",684,1972
"VIC","Lakes",-37.86,147.97,"2003",710,2163
"VIC","Lakes",-37.86,147.97,"2004",729,2297
"VIC","Lakes",-37.86,147.97,"2005",573,1952
"VIC","Lakes",-37.86,147.97,"2006",594,1684
"VIC","Lakes",-37.86,147.97,"2007",618,2169
"VIC","Lakes",-37.86,147.97,"2008",581,1811
"VIC","Lakes",-37.86,147.97,"2009",552,1843
"VIC","Lakes",-37.86,147.97,"2010",609,2091
"VIC","Lakes",-37.86,147.97,"2011",643,2230
"VIC","Lakes",-37.86,147.97,"2012",539,1787
"VIC","Lakes",-37.86,147.97,"2013",687,2469
"VIC","Lakes",-37.86,147.97,"2014",642,1929
"VIC","Lakes",-37.86,147.97,"2015",598,1916
"VIC","Lakes",-37.86,147.97,"2016",680,2194
"VIC","Lakes",-37.86,147.97,"2017",762,2121
"VIC","Lakes",-37.86,147.97,"2018",809,2478
"VIC","Lakes",-37.86,147.97,"2019",835,2638
"VIC","Lakes",-37.86,147.97,"2020",718,2304
"VIC","Lakes",-37.86,147.97,"2021",657,2282
"VIC","Lakes",-37.86,147.97,"2022",749,2534
"VIC","Lakes",-37.86,147.97,"2023",826,2549
"VIC","Lakes",-37.86,147.97,"2024",973,3093
"VIC","Macedon",-37.4236,144.5674,"2001",221,438
"VIC","Macedon",-37.4236,144.5674,"2002",208,521
"VIC","Macedon",-37.4236,144.5674,"2003",218,558
"VIC","Macedon",-37.4236,144.5674,"2004",195,452
"VIC","Macedon",-37.4236,144.5674,"2005",186,470
"VIC","Macedon",-37.4236,144.5674,"2006",169,413
"VIC","Macedon",-37.4236,144.5674,"2007",181,462
"VIC","Macedon",-37.4236,144.5674,"2008",183,502
"VIC","Macedon",-37.4236,144.5674,"2009",185,481
"VIC","Macedon",-37.4236,144.5674,"2010",107,251
"VIC","Macedon",-37.4236,144.5674,"2011",216,534
"VIC","Macedon",-37.4236,144.5674,"2012",210,575
"VIC","Macedon",-37.4236,144.5674,"2013",176,455
"VIC","Macedon",-37.4236,144.5674,"2014",260,499
"VIC","Macedon",-37.4236,144.5674,"2015",278,618
"VIC","Macedon",-37.4236,144.5674,"2016",254,615
"VIC","Macedon",-37.4236,144.5674,"2017",326,776
"VIC","Macedon",-37.4236,144.5674,"2018",336,783
"VIC","Macedon",-37.4236,144.5674,"2019",410,860
"VIC","Macedon",-37.4236,144.5674,"2020",263,493
"VIC","Macedon",-37.4236,144.5674,"2021",287,618
"VIC","Macedon",-37.4236,144.5674,"2022",337,726
"VIC","Macedon",-37.4236,144.5674,"2023",436,965
"VIC","Macedon",-37.4236,144.5674,"2024",385,747
"VIC","Mallee",-35.6,142,"2001",732,2357
"VIC","Mallee",-35.6,142,"2002",746,2122
"VIC","Mallee",-35.6,142,"2003",835,2831
"VIC","Mallee",-35.6,142,"2004",740,2249
"VIC","Mallee",-35.6,142,"2005",701,1987
"VIC","Mallee",-35.6,142,"2006",703,2039
"VIC","Mallee",-35.6,142,"2007",588,1899
"VIC","Mallee",-35.6,142,"2008",599,1811
"VIC","Mallee",-35.6,142,"2009",575,1989
"VIC","Mallee",-35.6,142,"2010",624,2417
"VIC","Mallee",-35.6,142,"2011",621,2015
"VIC","Mallee",-35.6,142,"2012",581,1850
"VIC","Mallee",-35.6,142,"2013",682,2286
"VIC","Mallee",-35.6,142,"2014",597,1809
"VIC","Mallee",-35.6,142,"2015",726,1958
"VIC","Mallee",-35.6,142,"2016",697,1937
"VIC","Mallee",-35.6,142,"2017",736,1933
"VIC","Mallee",-35.6,142,"2018",805,2316
"VIC","Mallee",-35.6,142,"2019",808,2343
"VIC","Mallee",-35.6,142,"2020",672,2221
"VIC","Mallee",-35.6,142,"2021",511,1554
"VIC","Mallee",-35.6,142,"2022",561,1658
"VIC","Mallee",-35.6,142,"2023",750,2098
"VIC","Mallee",-35.6,142,"2024",835,2546
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2001",305,683
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2002",246,579
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2003",340,837
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2004",261,831
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2005",341,821
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2006",319,878
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2007",377,888
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2008",404,1105
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2009",402,946
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2010",449,1071
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2011",409,1108
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2012",418,987
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2013",422,1103
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2014",542,1421
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2015",502,1328
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2016",596,1397
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2017",681,1558
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2018",630,1607
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2019",762,1879
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2020",631,1404
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2021",551,1381
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2022",568,1135
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2023",868,1838
"VIC","Yarra Valley and Dandenong Ranges",-37.6555,145.3564,"2024",674,1615
"VIC","Murray East",-35.38,144.9,"2001",94,176
"VIC","Murray East",-35.38,144.9,"2002",168,422
"VIC","Murray East",-35.38,144.9,"2003",148,469
"VIC","Murray East",-35.38,144.9,"2004",120,302
"VIC","Murray East",-35.38,144.9,"2005",159,462
"VIC","Murray East",-35.38,144.9,"2006",124,288
"VIC","Murray East",-35.38,144.9,"2007",119,317
"VIC","Murray East",-35.38,144.9,"2008",117,303
"VIC","Murray East",-35.38,144.9,"2009",115,285
"VIC","Murray East",-35.38,144.9,"2010",139,355
"VIC","Murray East",-35.38,144.9,"2011",125,303
"VIC","Murray East",-35.38,144.9,"2012",121,560
"VIC","Murray East",-35.38,144.9,"2013",80,296
"VIC","Murray East",-35.38,144.9,"2014",150,418
"VIC","Murray East",-35.38,144.9,"2015",180,428
"VIC","Murray East",-35.38,144.9,"2016",160,374
"VIC","Murray East",-35.38,144.9,"2017",197,439
"VIC","Murray East",-35.38,144.9,"2018",203,464
"VIC","Murray East",-35.38,144.9,"2019",183,474
"VIC","Murray East",-35.38,144.9,"2020",154,493
"VIC","Murray East",-35.38,144.9,"2021",168,499
"VIC","Murray East",-35.38,144.9,"2022",147,551
"VIC","Murray East",-35.38,144.9,"2023",186,507
"VIC","Murray East",-35.38,144.9,"2024",308,769
"VIC","Peninsula",-38.3758,144.9034,"2001",1298,3752
"VIC","Peninsula",-38.3758,144.9034,"2002",1076,2875
"VIC","Peninsula",-38.3758,144.9034,"2003",1104,3284
"VIC","Peninsula",-38.3758,144.9034,"2004",1138,3571
"VIC","Peninsula",-38.3758,144.9034,"2005",1032,3250
"VIC","Peninsula",-38.3758,144.9034,"2006",998,2682
"VIC","Peninsula",-38.3758,144.9034,"2007",1101,3378
"VIC","Peninsula",-38.3758,144.9034,"2008",1146,4021
"VIC","Peninsula",-38.3758,144.9034,"2009",1144,3497
"VIC","Peninsula",-38.3758,144.9034,"2010",956,2935
"VIC","Peninsula",-38.3758,144.9034,"2011",992,2944
"VIC","Peninsula",-38.3758,144.9034,"2012",1186,3702
"VIC","Peninsula",-38.3758,144.9034,"2013",1117,3659
"VIC","Peninsula",-38.3758,144.9034,"2014",1334,4071
"VIC","Peninsula",-38.3758,144.9034,"2015",1211,3430
"VIC","Peninsula",-38.3758,144.9034,"2016",1430,4355
"VIC","Peninsula",-38.3758,144.9034,"2017",1436,4119
"VIC","Peninsula",-38.3758,144.9034,"2018",1810,4964
"VIC","Peninsula",-38.3758,144.9034,"2019",2012,5261
"VIC","Peninsula",-38.3758,144.9034,"2020",1685,4519
"VIC","Peninsula",-38.3758,144.9034,"2021",1462,4701
"VIC","Peninsula",-38.3758,144.9034,"2022",1529,4285
"VIC","Peninsula",-38.3758,144.9034,"2023",1808,4586
"VIC","Peninsula",-38.3758,144.9034,"2024",2046,5028
"VIC","Phillip Island",-38.4848,145.2315,"2001",710,2036
"VIC","Phillip Island",-38.4848,145.2315,"2002",759,2249
"VIC","Phillip Island",-38.4848,145.2315,"2003",736,2006
"VIC","Phillip Island",-38.4848,145.2315,"2004",643,1846
"VIC","Phillip Island",-38.4848,145.2315,"2005",786,2170
"VIC","Phillip Island",-38.4848,145.2315,"2006",689,2185
"VIC","Phillip Island",-38.4848,145.2315,"2007",702,2200
"VIC","Phillip Island",-38.4848,145.2315,"2008",788,2379
"VIC","Phillip Island",-38.4848,145.2315,"2009",698,2156
"VIC","Phillip Island",-38.4848,145.2315,"2010",670,2030
"VIC","Phillip Island",-38.4848,145.2315,"2011",715,2124
"VIC","Phillip Island",-38.4848,145.2315,"2012",777,2184
"VIC","Phillip Island",-38.4848,145.2315,"2013",731,2949
"VIC","Phillip Island",-38.4848,145.2315,"2014",792,2527
"VIC","Phillip Island",-38.4848,145.2315,"2015",765,2124
"VIC","Phillip Island",-38.4848,145.2315,"2016",829,2429
"VIC","Phillip Island",-38.4848,145.2315,"2017",884,2658
"VIC","Phillip Island",-38.4848,145.2315,"2018",895,2424
"VIC","Phillip Island",-38.4848,145.2315,"2019",1135,2835
"VIC","Phillip Island",-38.4848,145.2315,"2020",803,2289
"VIC","Phillip Island",-38.4848,145.2315,"2021",743,2643
"VIC","Phillip Island",-38.4848,145.2315,"2022",912,2922
"VIC","Phillip Island",-38.4848,145.2315,"2023",1178,3546
"VIC","Phillip Island",-38.4848,145.2315,"2024",972,2648
"VIC","Spa Country",-37.25,144.15,"2001",242,562
"VIC","Spa Country",-37.25,144.15,"2002",234,435
"VIC","Spa Country",-37.25,144.15,"2003",306,652
"VIC","Spa Country",-37.25,144.15,"2004",301,564
"VIC","Spa Country",-37.25,144.15,"2005",248,559
"VIC","Spa Country",-37.25,144.15,"2006",246,518
"VIC","Spa Country",-37.25,144.15,"2007",253,539
"VIC","Spa Country",-37.25,144.15,"2008",295,725
"VIC","Spa Country",-37.25,144.15,"2009",198,447
"VIC","Spa Country",-37.25,144.15,"2010",219,475
"VIC","Spa Country",-37.25,144.15,"2011",264,657
"VIC","Spa Country",-37.25,144.15,"2012",261,545
"VIC","Spa Country",-37.25,144.15,"2013",220,484
"VIC","Spa Country",-37.25,144.15,"2014",320,719
"VIC","Spa Country",-37.25,144.15,"2015",290,577
"VIC","Spa Country",-37.25,144.15,"2016",343,821
"VIC","Spa Country",-37.25,144.15,"2017",340,753
"VIC","Spa Country",-37.25,144.15,"2018",421,959
"VIC","Spa Country",-37.25,144.15,"2019",491,1089
"VIC","Spa Country",-37.25,144.15,"2020",341,667
"VIC","Spa Country",-37.25,144.15,"2021",334,755
"VIC","Spa Country",-37.25,144.15,"2022",360,848
"VIC","Spa Country",-37.25,144.15,"2023",521,1176
"VIC","Spa Country",-37.25,144.15,"2024",375,839
"VIC","Great Ocean Road",-38.6731,143.3923,"2001",1692,5217
"VIC","Great Ocean Road",-38.6731,143.3923,"2002",1775,4845
"VIC","Great Ocean Road",-38.6731,143.3923,"2003",1864,5120
"VIC","Great Ocean Road",-38.6731,143.3923,"2004",1777,5073
"VIC","Great Ocean Road",-38.6731,143.3923,"2005",1637,4563
"VIC","Great Ocean Road",-38.6731,143.3923,"2006",1459,4490
"VIC","Great Ocean Road",-38.6731,143.3923,"2007",1675,5067
"VIC","Great Ocean Road",-38.6731,143.3923,"2008",1700,4954
"VIC","Great Ocean Road",-38.6731,143.3923,"2009",1408,4258
"VIC","Great Ocean Road",-38.6731,143.3923,"2010",1504,4726
"VIC","Great Ocean Road",-38.6731,143.3923,"2011",1558,4600
"VIC","Great Ocean Road",-38.6731,143.3923,"2012",1574,4822
"VIC","Great Ocean Road",-38.6731,143.3923,"2013",1545,4655
"VIC","Great Ocean Road",-38.6731,143.3923,"2014",1814,5823
"VIC","Great Ocean Road",-38.6731,143.3923,"2015",1754,4970
"VIC","Great Ocean Road",-38.6731,143.3923,"2016",1850,5307
"VIC","Great Ocean Road",-38.6731,143.3923,"2017",2080,6010
"VIC","Great Ocean Road",-38.6731,143.3923,"2018",2306,6214
"VIC","Great Ocean Road",-38.6731,143.3923,"2019",2645,6996
"VIC","Great Ocean Road",-38.6731,143.3923,"2020",2110,6985
"VIC","Great Ocean Road",-38.6731,143.3923,"2021",1823,5953
"VIC","Great Ocean Road",-38.6731,143.3923,"2022",2113,6382
"VIC","Great Ocean Road",-38.6731,143.3923,"2023",2505,7369
"VIC","Great Ocean Road",-38.6731,143.3923,"2024",2334,6339
"VIC","Western Grampians",-37.2,142.3167,"2001",283,648
"VIC","Western Grampians",-37.2,142.3167,"2002",291,568
"VIC","Western Grampians",-37.2,142.3167,"2003",257,711
"VIC","Western Grampians",-37.2,142.3167,"2004",327,864
"VIC","Western Grampians",-37.2,142.3167,"2005",266,922
"VIC","Western Grampians",-37.2,142.3167,"2006",273,624
"VIC","Western Grampians",-37.2,142.3167,"2007",221,465
"VIC","Western Grampians",-37.2,142.3167,"2008",259,609
"VIC","Western Grampians",-37.2,142.3167,"2009",268,592
"VIC","Western Grampians",-37.2,142.3167,"2010",234,583
"VIC","Western Grampians",-37.2,142.3167,"2011",262,702
"VIC","Western Grampians",-37.2,142.3167,"2012",224,528
"VIC","Western Grampians",-37.2,142.3167,"2013",294,795
"VIC","Western Grampians",-37.2,142.3167,"2014",304,832
"VIC","Western Grampians",-37.2,142.3167,"2015",310,801
"VIC","Western Grampians",-37.2,142.3167,"2016",318,913
"VIC","Western Grampians",-37.2,142.3167,"2017",357,815
"VIC","Western Grampians",-37.2,142.3167,"2018",418,970
"VIC","Western Grampians",-37.2,142.3167,"2019",486,1177
"VIC","Western Grampians",-37.2,142.3167,"2020",321,821
"VIC","Western Grampians",-37.2,142.3167,"2021",297,875
"VIC","Western Grampians",-37.2,142.3167,"2022",310,842
"VIC","Western Grampians",-37.2,142.3167,"2023",401,1079
"VIC","Western Grampians",-37.2,142.3167,"2024",333,693
"QLD","Brisbane",-27.4698,153.0251,"2001",4463,15721
"QLD","Brisbane",-27.4698,153.0251,"2002",4475,15594
"QLD","Brisbane",-27.4698,153.0251,"2003",4565,17852
"QLD","Brisbane",-27.4698,153.0251,"2004",4756,16595
"QLD","Brisbane",-27.4698,153.0251,"2005",4720,16218
"QLD","Brisbane",-27.4698,153.0251,"2006",4612,15090
"QLD","Brisbane",-27.4698,153.0251,"2007",4776,15939
"QLD","Brisbane",-27.4698,153.0251,"2008",4769,15246
"QLD","Brisbane",-27.4698,153.0251,"2009",4759,15912
"QLD","Brisbane",-27.4698,153.0251,"2010",4382,13996
"QLD","Brisbane",-27.4698,153.0251,"2011",5304,16867
"QLD","Brisbane",-27.4698,153.0251,"2012",5017,15481
"QLD","Brisbane",-27.4698,153.0251,"2013",5107,15411
"QLD","Brisbane",-27.4698,153.0251,"2014",5452,16473
"QLD","Brisbane",-27.4698,153.0251,"2015",5786,17925
"QLD","Brisbane",-27.4698,153.0251,"2016",5864,17612
"QLD","Brisbane",-27.4698,153.0251,"2017",6552,19193
"QLD","Brisbane",-27.4698,153.0251,"2018",6897,20441
"QLD","Brisbane",-27.4698,153.0251,"2019",7490,22018
"QLD","Brisbane",-27.4698,153.0251,"2020",6202,17949
"QLD","Brisbane",-27.4698,153.0251,"2021",5452,16277
"QLD","Brisbane",-27.4698,153.0251,"2022",5623,17563
"QLD","Brisbane",-27.4698,153.0251,"2023",7211,22380
"QLD","Brisbane",-27.4698,153.0251,"2024",7549,23746
"QLD","Bundaberg",-24.866,152.35,"2001",618,2092
"QLD","Bundaberg",-24.866,152.35,"2002",446,1714
"QLD","Bundaberg",-24.866,152.35,"2003",554,1928
"QLD","Bundaberg",-24.866,152.35,"2004",491,2030
"QLD","Bundaberg",-24.866,152.35,"2005",473,1822
"QLD","Bundaberg",-24.866,152.35,"2006",481,1692
"QLD","Bundaberg",-24.866,152.35,"2007",483,1852
"QLD","Bundaberg",-24.866,152.35,"2008",656,2125
"QLD","Bundaberg",-24.866,152.35,"2009",517,2121
"QLD","Bundaberg",-24.866,152.35,"2010",528,1996
"QLD","Bundaberg",-24.866,152.35,"2011",517,1613
"QLD","Bundaberg",-24.866,152.35,"2012",567,1726
"QLD","Bundaberg",-24.866,152.35,"2013",536,2015
"QLD","Bundaberg",-24.866,152.35,"2014",511,1506
"QLD","Bundaberg",-24.866,152.35,"2015",611,2044
"QLD","Bundaberg",-24.866,152.35,"2016",490,1509
"QLD","Bundaberg",-24.866,152.35,"2017",551,1970
"QLD","Bundaberg",-24.866,152.35,"2018",647,2032
"QLD","Bundaberg",-24.866,152.35,"2019",794,2745
"QLD","Bundaberg",-24.866,152.35,"2020",616,1972
"QLD","Bundaberg",-24.866,152.35,"2021",645,1985
"QLD","Bundaberg",-24.866,152.35,"2022",601,1686
"QLD","Bundaberg",-24.866,152.35,"2023",679,2319
"QLD","Bundaberg",-24.866,152.35,"2024",657,2193
"QLD","Southern Queensland Country",-28,151,"2001",1634,4346
"QLD","Southern Queensland Country",-28,151,"2002",1909,5310
"QLD","Southern Queensland Country",-28,151,"2003",1753,5226
"QLD","Southern Queensland Country",-28,151,"2004",1928,5204
"QLD","Southern Queensland Country",-28,151,"2005",1749,5028
"QLD","Southern Queensland Country",-28,151,"2006",1632,4492
"QLD","Southern Queensland Country",-28,151,"2007",1642,4947
"QLD","Southern Queensland Country",-28,151,"2008",1781,4774
"QLD","Southern Queensland Country",-28,151,"2009",1621,4656
"QLD","Southern Queensland Country",-28,151,"2010",1916,5994
"QLD","Southern Queensland Country",-28,151,"2011",1868,5009
"QLD","Southern Queensland Country",-28,151,"2012",2136,6846
"QLD","Southern Queensland Country",-28,151,"2013",1973,6070
"QLD","Southern Queensland Country",-28,151,"2014",2011,6206
"QLD","Southern Queensland Country",-28,151,"2015",2320,6811
"QLD","Southern Queensland Country",-28,151,"2016",2245,6249
"QLD","Southern Queensland Country",-28,151,"2017",2295,7377
"QLD","Southern Queensland Country",-28,151,"2018",2590,8243
"QLD","Southern Queensland Country",-28,151,"2019",2813,8451
"QLD","Southern Queensland Country",-28,151,"2020",2345,7714
"QLD","Southern Queensland Country",-28,151,"2021",2540,7948
"QLD","Southern Queensland Country",-28,151,"2022",2799,7958
"QLD","Southern Queensland Country",-28,151,"2023",2941,8682
"QLD","Southern Queensland Country",-28,151,"2024",3007,8991
"QLD","Fraser Coast",-25,153,"2001",578,2115
"QLD","Fraser Coast",-25,153,"2002",533,1986
"QLD","Fraser Coast",-25,153,"2003",664,3105
"QLD","Fraser Coast",-25,153,"2004",624,2610
"QLD","Fraser Coast",-25,153,"2005",621,2377
"QLD","Fraser Coast",-25,153,"2006",638,2776
"QLD","Fraser Coast",-25,153,"2007",611,2533
"QLD","Fraser Coast",-25,153,"2008",513,2356
"QLD","Fraser Coast",-25,153,"2009",701,3077
"QLD","Fraser Coast",-25,153,"2010",579,2211
"QLD","Fraser Coast",-25,153,"2011",482,1813
"QLD","Fraser Coast",-25,153,"2012",684,2568
"QLD","Fraser Coast",-25,153,"2013",546,1978
"QLD","Fraser Coast",-25,153,"2014",572,2143
"QLD","Fraser Coast",-25,153,"2015",595,2438
"QLD","Fraser Coast",-25,153,"2016",633,2209
"QLD","Fraser Coast",-25,153,"2017",564,2405
"QLD","Fraser Coast",-25,153,"2018",738,3291
"QLD","Fraser Coast",-25,153,"2019",749,2833
"QLD","Fraser Coast",-25,153,"2020",624,2774
"QLD","Fraser Coast",-25,153,"2021",725,2447
"QLD","Fraser Coast",-25,153,"2022",762,2979
"QLD","Fraser Coast",-25,153,"2023",765,2864
"QLD","Fraser Coast",-25,153,"2024",867,3211
"QLD","Gold Coast",-28.0167,153.4,"2001",3228,14163
"QLD","Gold Coast",-28.0167,153.4,"2002",3349,16768
"QLD","Gold Coast",-28.0167,153.4,"2003",3514,15849
"QLD","Gold Coast",-28.0167,153.4,"2004",3279,15296
"QLD","Gold Coast",-28.0167,153.4,"2005",3375,17016
"QLD","Gold Coast",-28.0167,153.4,"2006",3361,15800
"QLD","Gold Coast",-28.0167,153.4,"2007",3551,15637
"QLD","Gold Coast",-28.0167,153.4,"2008",3278,15114
"QLD","Gold Coast",-28.0167,153.4,"2009",3044,12764
"QLD","Gold Coast",-28.0167,153.4,"2010",3138,13532
"QLD","Gold Coast",-28.0167,153.4,"2011",3047,12644
"QLD","Gold Coast",-28.0167,153.4,"2012",3137,13093
"QLD","Gold Coast",-28.0167,153.4,"2013",3406,14055
"QLD","Gold Coast",-28.0167,153.4,"2014",3235,12815
"QLD","Gold Coast",-28.0167,153.4,"2015",3055,11777
"QLD","Gold Coast",-28.0167,153.4,"2016",3346,12069
"QLD","Gold Coast",-28.0167,153.4,"2017",3524,13594
"QLD","Gold Coast",-28.0167,153.4,"2018",3519,13342
"QLD","Gold Coast",-28.0167,153.4,"2019",4172,16388
"QLD","Gold Coast",-28.0167,153.4,"2020",3093,11663
"QLD","Gold Coast",-28.0167,153.4,"2021",3180,11373
"QLD","Gold Coast",-28.0167,153.4,"2022",3196,11777
"QLD","Gold Coast",-28.0167,153.4,"2023",4321,15436
"QLD","Gold Coast",-28.0167,153.4,"2024",4158,14401
"QLD","Mackay",-21.1416,149.1865,"2001",590,2271
"QLD","Mackay",-21.1416,149.1865,"2002",702,2201
"QLD","Mackay",-21.1416,149.1865,"2003",617,2086
"QLD","Mackay",-21.1416,149.1865,"2004",533,1680
"QLD","Mackay",-21.1416,149.1865,"2005",621,2950
"QLD","Mackay",-21.1416,149.1865,"2006",627,2503
"QLD","Mackay",-21.1416,149.1865,"2007",701,2531
"QLD","Mackay",-21.1416,149.1865,"2008",715,3040
"QLD","Mackay",-21.1416,149.1865,"2009",561,2617
"QLD","Mackay",-21.1416,149.1865,"2010",580,2243
"QLD","Mackay",-21.1416,149.1865,"2011",597,1985
"QLD","Mackay",-21.1416,149.1865,"2012",741,2734
"QLD","Mackay",-21.1416,149.1865,"2013",748,2402
"QLD","Mackay",-21.1416,149.1865,"2014",647,2377
"QLD","Mackay",-21.1416,149.1865,"2015",863,3247
"QLD","Mackay",-21.1416,149.1865,"2016",761,2563
"QLD","Mackay",-21.1416,149.1865,"2017",868,3331
"QLD","Mackay",-21.1416,149.1865,"2018",898,4210
"QLD","Mackay",-21.1416,149.1865,"2019",1097,4363
"QLD","Mackay",-21.1416,149.1865,"2020",1044,4281
"QLD","Mackay",-21.1416,149.1865,"2021",907,3372
"QLD","Mackay",-21.1416,149.1865,"2022",1189,4797
"QLD","Mackay",-21.1416,149.1865,"2023",1113,3976
"QLD","Mackay",-21.1416,149.1865,"2024",1123,3978
"QLD","Townsville",-19.2576,146.8179,"2001",985,4403
"QLD","Townsville",-19.2576,146.8179,"2002",922,3465
"QLD","Townsville",-19.2576,146.8179,"2003",959,3064
"QLD","Townsville",-19.2576,146.8179,"2004",857,3057
"QLD","Townsville",-19.2576,146.8179,"2005",965,3521
"QLD","Townsville",-19.2576,146.8179,"2006",828,3141
"QLD","Townsville",-19.2576,146.8179,"2007",1055,4331
"QLD","Townsville",-19.2576,146.8179,"2008",969,3580
"QLD","Townsville",-19.2576,146.8179,"2009",894,2995
"QLD","Townsville",-19.2576,146.8179,"2010",820,3471
"QLD","Townsville",-19.2576,146.8179,"2011",779,2878
"QLD","Townsville",-19.2576,146.8179,"2012",1013,4456
"QLD","Townsville",-19.2576,146.8179,"2013",888,3841
"QLD","Townsville",-19.2576,146.8179,"2014",1028,3988
"QLD","Townsville",-19.2576,146.8179,"2015",1101,3924
"QLD","Townsville",-19.2576,146.8179,"2016",1206,4276
"QLD","Townsville",-19.2576,146.8179,"2017",1081,3661
"QLD","Townsville",-19.2576,146.8179,"2018",1139,3929
"QLD","Townsville",-19.2576,146.8179,"2019",1452,4822
"QLD","Townsville",-19.2576,146.8179,"2020",996,3787
